id,sentence,aspects,aspectCategories,text
1921,The food and staff always surprise me with the new heights they are taken to.,"[{""term"": ""food"", ""polarity"": ""positive"", ""start"": ""4"", ""end"": ""8""}, {""term"": ""staff"", ""polarity"": ""positive"", ""start"": ""13"", ""end"": ""18""}]","[{""category"": ""food"", ""polarity"": ""positive""}, {""category"": ""service"", ""polarity"": ""positive""}]",The food and staff always surprise me with the new heights they are taken to.
2437,Amazing!,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",Amazing!
3494,Went to Ottimo and was expecting outstanding pizza (as I love La Pizza Fresca).,"[{""term"": ""pizza"", ""polarity"": ""neutral"", ""start"": ""45"", ""end"": ""50""}]","[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""neutral""}]",Went to Ottimo and was expecting outstanding pizza (as I love La Pizza Fresca).
783,I've always been seated propmtly.,[],"[{""category"": ""service"", ""polarity"": ""positive""}]",I've always been seated propmtly.
1093,"We try frequenting new restaurants all over the city, but any time that we  visit a restaurant other than Roth's we are always disappointed.",[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""neutral""}]","We try frequenting new restaurants all over the city, but any time that we  visit a restaurant other than Roth's we are always disappointed."
1770,honestly the worst sushi my husband and i had in our entire lives.,"[{""term"": ""sushi"", ""polarity"": ""negative"", ""start"": ""19"", ""end"": ""24""}]","[{""category"": ""food"", ""polarity"": ""negative""}]",honestly the worst sushi my husband and i had in our entire lives.
646,There is nothing more pleasant than that.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",There is nothing more pleasant than that.
2699,I would recommend this place to anyone and would without a doubt come again.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",I would recommend this place to anyone and would without a doubt come again.
151,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.","[{""term"": ""food"", ""polarity"": ""positive"", ""start"": ""27"", ""end"": ""31""}, {""term"": ""price"", ""polarity"": ""positive"", ""start"": ""43"", ""end"": ""48""}, {""term"": ""decor"", ""polarity"": ""negative"", ""start"": ""68"", ""end"": ""73""}]","[{""category"": ""food"", ""polarity"": ""positive""}, {""category"": ""ambience"", ""polarity"": ""negative""}, {""category"": ""price"", ""polarity"": ""positive""}]","However, if you want great food at a great price and don't mind the decor, you can't beat this place."
1423,What makes this restaurant special are the authentic sichuan cooking and being the only one in NYC that offers authentic chongqing hotpot.,"[{""term"": ""sichuan cooking"", ""polarity"": ""positive"", ""start"": ""53"", ""end"": ""68""}, {""term"": ""chongqing hotpot"", ""polarity"": ""positive"", ""start"": ""121"", ""end"": ""137""}]","[{""category"": ""food"", ""polarity"": ""positive""}, {""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",What makes this restaurant special are the authentic sichuan cooking and being the only one in NYC that offers authentic chongqing hotpot.
1047,Mizu is the Japenese find in Grammercy.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",Mizu is the Japenese find in Grammercy.
755,For sure i will keep coming back because i feel really this restaurant deserves.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",For sure i will keep coming back because i feel really this restaurant deserves.
562,Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,"[{""term"": ""table"", ""polarity"": ""negative"", ""start"": ""9"", ""end"": ""14""}, {""term"": ""waiter traffic"", ""polarity"": ""negative"", ""start"": ""101"", ""end"": ""115""}, {""term"": ""dinner plates"", ""polarity"": ""negative"", ""start"": ""24"", ""end"": ""37""}]","[{""category"": ""ambience"", ""polarity"": ""negative""}]",Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.
3272,"Sake collection was excellent (Try Nanbu Bijin), but pricy.","[{""term"": ""Sake collection"", ""polarity"": ""conflict"", ""start"": ""0"", ""end"": ""15""}, {""term"": ""Nanbu Bijin"", ""polarity"": ""positive"", ""start"": ""35"", ""end"": ""46""}]","[{""category"": ""food"", ""polarity"": ""positive""}, {""category"": ""price"", ""polarity"": ""negative""}]","Sake collection was excellent (Try Nanbu Bijin), but pricy."
971,Interesting other dishes for a change include chicken in curry sauce and salmon caserole.,"[{""term"": ""dishes"", ""polarity"": ""positive"", ""start"": ""18"", ""end"": ""24""}, {""term"": ""chicken in curry sauc"", ""polarity"": ""positive"", ""start"": ""46"", ""end"": ""67""}, {""term"": ""salmon caserole"", ""polarity"": ""positive"", ""start"": ""73"", ""end"": ""88""}]","[{""category"": ""food"", ""polarity"": ""positive""}]",Interesting other dishes for a change include chicken in curry sauce and salmon caserole.
3258,One of my favorite restaurants in the neighborhood.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",One of my favorite restaurants in the neighborhood.
802,"One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.","[{""term"": ""Angry Lobster"", ""polarity"": ""positive"", ""start"": ""35"", ""end"": ""48""}, {""term"": ""cold lobster salad"", ""polarity"": ""positive"", ""start"": ""52"", ""end"": ""70""}]","[{""category"": ""food"", ""polarity"": ""positive""}]","One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent."
2241,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.
3103,"Ask for Usha, the nicest bartender in manhattan.","[{""term"": ""bartender"", ""polarity"": ""positive"", ""start"": ""25"", ""end"": ""34""}]","[{""category"": ""service"", ""polarity"": ""positive""}]","Ask for Usha, the nicest bartender in manhattan."
299,The service is outstanding and my crab-cake eggs benedict could not have been better.,"[{""term"": ""service"", ""polarity"": ""positive"", ""start"": ""4"", ""end"": ""11""}, {""term"": ""crab-cake eggs benedict"", ""polarity"": ""positive"", ""start"": ""34"", ""end"": ""57""}]","[{""category"": ""food"", ""polarity"": ""positive""}, {""category"": ""service"", ""polarity"": ""positive""}]",The service is outstanding and my crab-cake eggs benedict could not have been better.
629,The place's decor and hidden bathrooms made for a good laugh.,"[{""term"": ""decor"", ""polarity"": ""positive"", ""start"": ""12"", ""end"": ""17""}, {""term"": ""bathrooms"", ""polarity"": ""positive"", ""start"": ""29"", ""end"": ""38""}]","[{""category"": ""ambience"", ""polarity"": ""positive""}]",The place's decor and hidden bathrooms made for a good laugh.
1939,This is a true gem of the village.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",This is a true gem of the village.
2243,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","[{""term"": ""location"", ""polarity"": ""positive"", ""start"": ""4"", ""end"": ""12""}, {""term"": ""prices"", ""polarity"": ""positive"", ""start"": ""72"", ""end"": ""78""}]","[{""category"": ""ambience"", ""polarity"": ""positive""}, {""category"": ""price"", ""polarity"": ""positive""}]","Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again."
1572,"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]","However, I think Jeckll and Hydes t is one of those places that is fun to do once."
2564,"They treat me like family, morning and night.",[],"[{""category"": ""service"", ""polarity"": ""positive""}]","They treat me like family, morning and night."
482,A wonderful place!,"[{""term"": ""place"", ""polarity"": ""positive"", ""start"": ""12"", ""end"": ""17""}]","[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",A wonderful place!
622,"Please take my advice, go and try this place.",[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]","Please take my advice, go and try this place."
1851,Service was on par but not wonderful.,"[{""term"": ""Service"", ""polarity"": ""conflict"", ""start"": ""0"", ""end"": ""7""}]","[{""category"": ""service"", ""polarity"": ""conflict""}]",Service was on par but not wonderful.
571,for my birthday and we had an excellent time.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""positive""}]",for my birthday and we had an excellent time.
2526,Deliveries often take up to an hour and the prices are higher than most other pizzerias in the area.,"[{""term"": ""Deliveries"", ""polarity"": ""negative"", ""start"": ""0"", ""end"": ""10""}, {""term"": ""prices"", ""polarity"": ""negative"", ""start"": ""44"", ""end"": ""50""}]","[{""category"": ""service"", ""polarity"": ""negative""}, {""category"": ""price"", ""polarity"": ""negative""}]",Deliveries often take up to an hour and the prices are higher than most other pizzerias in the area.
1300,I went to Amma after a friend recommended it.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""neutral""}]",I went to Amma after a friend recommended it.
3464,I'm just reading some of these reviews and its nonsense that people are reviewing some places because it was too loud.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""neutral""}]",I'm just reading some of these reviews and its nonsense that people are reviewing some places because it was too loud.
2608,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,"[{""term"": ""place"", ""polarity"": ""negative"", ""start"": ""16"", ""end"": ""21""}]","[{""category"": ""ambience"", ""polarity"": ""conflict""}]",Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.
2704,Maybe tomorrow ;-),[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""neutral""}]",Maybe tomorrow ;-)
1539,We also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.,"[{""term"": ""hot dogs"", ""polarity"": ""neutral"", ""start"": ""20"", ""end"": ""28""}, {""term"": ""menu"", ""polarity"": ""neutral"", ""start"": ""102"", ""end"": ""106""}]","[{""category"": ""food"", ""polarity"": ""neutral""}, {""category"": ""anecdotes/miscellaneous"", ""polarity"": ""neutral""}]",We also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.
3181,please don't fool us.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""negative""}]",please don't fool us.
3044,"I've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken.","[{""term"": ""chicken with garlic sauce"", ""polarity"": ""neutral"", ""start"": ""13"", ""end"": ""38""}, {""term"": ""chicken with black bean sauce"", ""polarity"": ""neutral"", ""start"": ""40"", ""end"": ""69""}, {""term"": ""hunan chicken"", ""polarity"": ""neutral"", ""start"": ""75"", ""end"": ""88""}]","[{""category"": ""food"", ""polarity"": ""neutral""}]","I've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken."
448,"Because of the delicate thin crust, take-out pies get soggy in their boxes.","[{""term"": ""take-out pies"", ""polarity"": ""negative"", ""start"": ""36"", ""end"": ""49""}, {""term"": ""crust"", ""polarity"": ""negative"", ""start"": ""29"", ""end"": ""34""}]","[{""category"": ""food"", ""polarity"": ""negative""}]","Because of the delicate thin crust, take-out pies get soggy in their boxes."
1633,I suspect this restaurant is what Rao's would be if it hadn't turned exclusive.,[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""neutral""}]",I suspect this restaurant is what Rao's would be if it hadn't turned exclusive.
1687,The dish had like 6 pieces of beef in it.,"[{""term"": ""dish"", ""polarity"": ""neutral"", ""start"": ""4"", ""end"": ""8""}, {""term"": ""beef"", ""polarity"": ""neutral"", ""start"": ""30"", ""end"": ""34""}]","[{""category"": ""food"", ""polarity"": ""neutral""}]",The dish had like 6 pieces of beef in it.
1466,"strike up a conversation with the attorney next to you, or with the local union worker on the other side.",[],"[{""category"": ""anecdotes/miscellaneous"", ""polarity"": ""neutral""}]","strike up a conversation with the attorney next to you, or with the local union worker on the other side."
