id,text,aspects
2619,am not sure if would call food indian a it is fusion of seems to be french an indian or exotic touch .,['indian touch']
2620,"ve eaten thai many time , am familiar cuisine .","['familiar cuisine', 'many time']"
2621,waiter attentive .,[]
2622,margarita is best ve since ve returned naples !,[]
2623,highly recommend based on experience last night .,['last night']
2624,taste make mouth water .,['mouth water']
2625,came city to try friend recommended it to my husband .,['my husband']
2626,"sake list extensive , but we looking purple haze , listed but made u upon request !","['purple haze', 'sake list']"
2627,"table crammed way close , menu is typical of italian , wine list is simply overpriced .",['wine list']
2628,"in wonderful experience , wait to come back .",['wonderful experience']
2629,food actually aweful .,['aweful food']
2630,"at b.o.g twenty time , official !",['twenty time']
2631,served free appetizer portion perfect lunch .,"['appetizer portion', 'free appetizer', 'perfect lunch']"
2632,is actually space to breathe decor set tone an intimate dinner .,"['an intimate dinner', 'set tone', 'intimate dinner']"
2633,we went around on friday it died bit by so service great !,[]
2634,"my husband ordered steak , medium .","['medium steak', 'my husband']"
2635,"furthermore , rice no seasoning , so sushi bland disgusting .","['no seasoning', 'sushi bland']"
2636,realy fresh sushi nice large menu of japanese classic cuisine .,"['japanese classic cuisine', 'classic cuisine', 'large menu', 'japanese cuisine', 'nice menu']"
2637,sushi is average price anything but .,['average price anything']
2638,"my wife also enjoyed spinach , shanghai low mein , attraction .",['my wife']
2639,owner must coem on website to give credit .,[]
2640,turned full service upstairs sat .,['full service']
2641,would go back .,[]
2642,definitely be back !,[]
2643,several of dim sum order piece .,"['dim sum order piece', 'sum order', 'dim piece', 'order piece']"
2644,not sure reviewer whining so much .,['not sure reviewer']
2645,live up to thai way of living .,['thai way']
2646,if dumpling fetish suggest try !,['dumpling fetish']
2647,"three page wine menu , one page entree horedevous .","['page menu', 'wine menu']"
2648,"food is consistently wonderful ve coming year , owner always accomodating friendly .",['coming year']
2649,waiter owner nonchalant promised to call exterminator but a dismayed or apologetic a would expected .,"['waiter owner', 'owner nonchalant', 'waiter owner nonchalant']"
2650,"live nearby first opened , ate lot .",[]
2651,food fantastic .,[]
2652,is kind of like to take friend to still keep secret .,[]
2653,"if re looking to sit , drink conversation with friend , go to sweet tart order hong kong styled milk tea with tapioca pearl hot .","['tart order', 'tapioca pearl', 'hong kong', 'sweet order', 'milk tea', 'sweet tart order']"
2654,"aside sea urchin , chef recommended an assortment of fish including fatty yellow tail , boton shrimp , blue fin torro fatty tuna , sea eel , etc .","['yellow tail', 'blue fin', 'an assortment', 'sea eel', 'fatty yellow tail', 'boton shrimp', 'sea urchin']"
2655,"re also friendlier , especially owner , kenny .",[]
2656,"room is not particularly comfortable , re seated ll forget everything except on plate .",[]
2657,ve lived in nyc my life never seen so many waterbugs in one except in really bad dream .,"['many waterbugs', 'so many waterbugs', 'my life', 'bad dream', 'really bad dream']"
2658,winnie staff best crew find serving .,"['best crew', 'winnie staff best crew']"
2659,"ambiance is minimal food is not phenomenal , but dish quite good , a eggplant parmesan , veal in carozza chicken saltimbocca .","['chicken saltimbocca', 'veal parmesan', 'eggplant parmesan', 'minimal food', 'carozza chicken saltimbocca', 'carozza saltimbocca']"
2660,"my host asked appetizer group waiter gave u not we ordered , but item not ordered .","['my host', 'appetizer group waiter', 'appetizer group', 'group waiter']"
2661,even get package of chutney to stock fridge !,['stock fridge']
2662,bar various selection mixed drink special is catcher ! .,"['drink special', 'various special', 'mixed drink']"
2663,slightly on pricey side but worth it !,['pricey side']
2664,"if it food , it must be service or ambience .",[]
2665,"course of past month , chef staff changed it not better .","['chef staff', 'past month']"
2666,"like ambience , it dark original .",[]
2667,not typical nyc gimmick theme .,"['gimmick theme', 'typical theme']"
2668,we exploring grand central want to eat in food court .,"['food court', 'grand central want', 'central want', 'grand want']"
2669,"overall , not worth money .",[]
2670,is not worth price .,['worth price']
2671,we left one drink .,['one drink']
2672,everything happened not even up to mediocre .,[]
2673,last time week ago early at pm it crowded noisy .,['last time']
2674,pick bagel best bagel in city .,['bagel best bagel']
2675,"paying atmosphere , is nice , but be in numerous place in bay ridge .","['numerous place', 'bay ridge']"
2676,it called gnochi alla nona is found chef special .,['gnochi alla nona']
2677,it is one nicest outdoor restaurant ever seen in ny am italy rival one in my country .,"['my country', 'one nicest outdoor restaurant', 'nicest restaurant', 'outdoor restaurant', 'italy rival']"
2678,yes to wait to be seated small is no waiting area seat at bar taken .,"['waiting seat', 'no waiting area seat', 'area seat']"
2679,"last two time ordered my food soo spicy could barely eat it , spice took away flavor of dish .","['my food soo spicy', 'last time', 'last two time', 'soo spicy', 'food soo']"
2680,fried dumpling great !,[]
2681,best chinese style bbq rib in city .,"['chinese style', 'style bbq']"
2682,ive so many time waiter know my name .,"['my name', 'so many time waiter', 'time waiter', 'many time']"
2683,decor is simple but comfortable .,[]
2684,ve frequenting tasting room since it first arrived in east village ve never disappointed .,"['east village', 'tasting room']"
2685,"we figured we never argentinian pizza so we grabbed lunch , sharing large pelligrino , pizza of two of special , one goat cheese blue cheese , excellent .","['large pelligrino', 'blue cheese']"
2686,heartland brewery is great way to start or finish day .,"['heartland brewery', 'great way']"
2687,kamasutra bombay cosmopolitan excellent tipsy in no time .,"['cosmopolitan tipsy', 'bombay tipsy', 'excellent tipsy', 'no time']"
2688,is perfect date spot williamsburg couple .,"['spot williamsburg', 'perfect williamsburg', 'date williamsburg', 'williamsburg couple']"
2689,dim sum is so so .,['dim sum']
2690,"it raining , we figured not ?",[]
2691,"is much tasty food , of it fresh continually refilled .","['much tasty food', 'much food', 'tasty food']"
2692,"straight up cheap , good food .","['cheap food', 'good food']"
2693,another welcome addition to neighborhood .,"['another welcome addition', 'welcome addition']"
2694,seating is ok even though sometimes alot of people .,['even though sometimes alot']
2695,"time , prefer not to go detail .",[]
2696,"even relatively inexpensive botle of wine , if call . inexpensive , cost is roof better average fare .","['inexpensive , cost', 'average fare', 'inexpensive cost', 'inexpensive botle', 'better fare', 'even relatively inexpensive botle', 'roof better average fare']"
2697,"service slow , but people friendly .","['friendly people', 'service slow']"
2698,steamed fresh so brought hot hot hot to table .,"['hot hot', 'hot hot hot']"
2699,steak fatty sauce overpowering not tasty .,['fatty sauce']
2700,my problem is literally sitting on top of people next to !,['my problem']
2701,affordable .,[]
2702,"staff make feel at home , food is great atmosphere is wonderful !",['great atmosphere']
2703,actually feel like keep it secret .,[]
2704,food is alright stuff is good is not like steak dish tends to be dry .,['steak dish']
2705,"not would not recommend jimmy restaurant to friend , would strongly suggest go anywhere but .",['jimmy restaurant']
2706,diverse menu so something everybody .,['diverse menu']
2707,haru on park is simply disgusting .,[]
2708,staff busy ordering sushi dinner laying it to eat on bar to even bring me my check .,"['my check', 'busy staff', 'sushi dinner']"
2709,"a long time patron of mamoun , always figured found best late night food spot in city .","['late night food spot', 'long time', 'food spot', 'night spot', 'time patron', 'late night', 'a long time patron']"
2710,drop dollar bill uncle weekend at score .,"['drop dollar', 'dollar bill', 'uncle weekend']"
2711,bagel huge .,['bagel huge']
2712,go to relax feel like somewhere else .,[]
2713,get tuna of gari .,[]
2714,"like somosas , chai , chole , but dhosas dhal kinda dissapointing .",['kinda dissapointing']
2715,it nice surprise .,['nice surprise']
2716,edible but really ripoff at price given whats in area .,[]
2717,"staff nice , but seemed really stressed unisex bathroom need to be cleaned often .","['nice staff', 'unisex bathroom']"
2718,am french really felt like home ! !,[]
2719,to casimir time always great time .,"['casimir time', 'great time']"
2720,service thing good .,['service thing']
2721,"it usually packed good reason , esp .",['good reason']
2722,service friendly attentive .,"['friendly attentive', 'service friendly attentive']"
2723,love going !,[]
2724,not recommend og highly if tried check it .,[]
2725,"it first we ate on first trip to new york , it be last we stop a we head of town on next trip to new york .","['next trip', 'new york', 'first trip', 'a we head']"
